PRODUCT,WEEKNO,MONTHNO,REGION,ORDERQTY
94,70,17,3,129
94,71,17,3,197
94,72,17,3,155
94,73,17,3,17
94,74,17,3,67
94,75,18,3,2459
94,76,18,3,1
94,77,18,3,43
94,78,18,3,254
94,79,19,3,908
94,80,19,3,12
94,81,19,3,454
94,82,19,3,1395
94,83,20,3,452
94,84,20,3,211
94,85,20,3,1006
94,86,20,3,348
94,87,20,3,135
94,88,21,3,78
94,89,21,3,52
94,90,21,3,89
94,91,21,3,68
94,92,22,3,44
94,93,22,3,301
94,94,22,3,98
94,95,22,3,220
94,96,23,3,9
94,97,23,3,38
94,98,23,3,29
94,99,23,3,2
94,100,23,3,51
94,101,24,3,620
94,102,24,3,262
94,103,24,3,8
94,104,24,3,4
94,105,25,3,67
94,1,1,4,378
94,2,1,4,129
94,3,1,4,55
94,4,2,4,68
94,5,2,4,79
94,6,2,4,168
94,7,2,4,131
94,8,2,4,25
94,9,2,4,100
94,10,3,4,65
94,11,3,4,148
94,12,3,4,67
94,13,3,4,141
94,14,4,4,192
94,15,4,4,163
94,16,4,4,1431
94,17,4,4,1080
94,18,5,4,151
94,19,5,4,293
94,20,5,4,68
94,21,5,4,24
94,22,5,4,27
94,23,6,4,1
94,24,6,4,90
94,25,6,4,124
94,26,6,4,181
94,27,7,4,482
94,28,7,4,58
94,29,7,4,758
94,30,7,4,421
94,31,8,4,11
94,32,8,4,15
94,33,8,4,125
94,34,8,4,115
94,35,8,4,75
94,36,9,4,1
94,37,9,4,6
94,38,9,4,103
94,39,9,4,110
94,40,10,4,549
94,41,10,4,3
94,42,10,4,115
94,43,10,4,7
94,44,11,4,189
94,45,11,4,14
94,46,11,4,128
94,47,11,4,261
94,48,11,4,181
94,49,12,4,86
94,50,12,4,2733
94,51,12,4,317
94,52,12,4,834
94,53,13,4,4
94,54,13,4,252
94,55,13,4,26
94,56,13,4,3
94,57,14,4,995
94,58,14,4,420
94,59,14,4,1533
94,60,14,4,231
94,61,14,4,722
94,62,15,4,260
94,63,15,4,410
94,64,15,4,54
94,65,15,4,101
94,66,16,4,83
94,67,16,4,16
94,68,16,4,4
94,69,16,4,220
94,70,17,4,20
94,71,17,4,106
94,73,17,4,104
94,74,17,4,74
94,75,18,4,11
94,76,18,4,7
94,77,18,4,17
94,78,18,4,22
94,79,19,4,471
94,80,19,4,793
94,81,19,4,596
94,82,19,4,91
94,83,20,4,111
94,84,20,4,345
94,85,20,4,99
94,86,20,4,47
94,87,20,4,47
94,88,21,4,279
94,89,21,4,509
94,90,21,4,51
94,91,21,4,33
94,92,22,4,50
94,93,22,4,105
94,94,22,4,6
94,95,22,4,2
94,96,23,4,101
94,97,23,4,19
94,98,23,4,112
94,99,23,4,22
94,100,23,4,47
94,101,24,4,623
94,102,24,4,6
94,103,24,4,5
94,104,24,4,8
94,105,25,4,4
95,2,1,1,278
95,3,1,1,22
95,4,2,1,2
95,6,2,1,2
95,9,2,1,1
95,12,3,1,1
95,13,3,1,10
95,15,4,1,1
95,17,4,1,8
95,25,6,1,135
95,26,6,1,56
95,27,7,1,8
95,29,7,1,6
95,30,7,1,2
95,35,8,1,8
95,37,9,1,2
95,38,9,1,10
95,44,11,1,1
95,45,11,1,4
95,48,11,1,1
95,49,12,1,1
95,51,12,1,5
95,52,12,1,1
95,66,16,1,4
95,67,16,1,380
95,68,16,1,1144
95,69,16,1,761
95,74,17,1,380
95,92,22,1,83
95,94,22,1,215
95,95,22,1,70
95,98,23,1,71
95,101,24,1,8
95,1,1,2,5
95,2,1,2,2
95,3,1,2,4
95,6,2,2,3
95,12,3,2,1
95,13,3,2,6
95,25,6,2,29
95,26,6,2,14
95,29,7,2,1
95,30,7,2,2
95,32,8,2,1
95,36,9,2,1
95,44,11,2,2
95,48,11,2,2
95,51,12,2,2
95,52,12,2,3
95,66,16,2,1
95,71,17,2,15
95,73,17,2,2
95,76,18,2,1
95,92,22,2,4
95,94,22,2,5
95,97,23,2,3
95,2,1,3,16
95,3,1,3,21
95,4,2,3,50
95,5,2,3,6
95,6,2,3,1
95,7,2,3,4
95,8,2,3,1
95,12,3,3,24
95,13,3,3,12
95,14,4,3,1
95,15,4,3,2
95,16,4,3,9
95,17,4,3,1
95,24,6,3,25
95,25,6,3,334
95,26,6,3,233
95,27,7,3,2
95,28,7,3,1
95,29,7,3,39
95,30,7,3,81
95,31,8,3,239
95,32,8,3,159
95,33,8,3,200
95,35,8,3,100
95,37,9,3,29
95,38,9,3,25
95,39,9,3,2
95,44,11,3,21
95,46,11,3,1
95,48,11,3,9
95,49,12,3,10
95,50,12,3,30
95,51,12,3,61
95,52,12,3,5
95,53,13,3,9
95,54,13,3,51
95,55,13,3,150
95,56,13,3,5
95,67,16,3,103
95,68,16,3,98
95,69,16,3,60
95,70,17,3,408
95,71,17,3,6
95,72,17,3,407
95,73,17,3,242
95,74,17,3,93
95,75,18,3,218
95,92,22,3,51
95,93,22,3,6
95,95,22,3,93
95,96,23,3,12
95,97,23,3,7
95,98,23,3,30
95,99,23,3,5
95,101,24,3,86
95,102,24,3,5
95,103,24,3,7
95,104,24,3,159
95,2,1,4,87
95,3,1,4,177
95,5,2,4,42
95,6,2,4,40
95,7,2,4,31
95,8,2,4,1
95,9,2,4,1
95,11,3,4,2
95,12,3,4,34
95,13,3,4,133
95,14,4,4,7
95,15,4,4,33
95,17,4,4,7
95,23,6,4,1
95,25,6,4,110
95,26,6,4,4
95,30,7,4,7
95,31,8,4,20
95,33,8,4,11
95,34,8,4,30
95,35,8,4,42
95,36,9,4,10
95,37,9,4,1
95,38,9,4,10
95,39,9,4,23
95,44,11,4,1
95,46,11,4,2
95,48,11,4,3
95,49,12,4,1
95,50,12,4,4
95,52,12,4,11
95,53,13,4,12
95,55,13,4,2
95,56,13,4,1
95,66,16,4,1
95,67,16,4,16
95,68,16,4,1
95,69,16,4,23
95,70,17,4,12
95,71,17,4,39
95,72,17,4,1
95,73,17,4,86
95,74,17,4,1
95,75,18,4,1
95,76,18,4,1
95,77,18,4,2
95,78,18,4,1
95,92,22,4,30
95,93,22,4,5
95,94,22,4,11
95,95,22,4,67
95,97,23,4,10
95,100,23,4,13
95,101,24,4,65
95,105,25,4,90
96,2,1,1,6
96,3,1,1,59
96,4,2,1,1
96,5,2,1,31
96,6,2,1,120
96,7,2,1,125
96,8,2,1,8
96,9,2,1,18
96,10,3,1,16
96,11,3,1,56
96,12,3,1,19
96,13,3,1,35
96,14,4,1,30
96,15,4,1,24
96,16,4,1,59
96,17,4,1,25
96,18,5,1,93
96,19,5,1,51
96,20,5,1,212
96,21,5,1,21
96,22,5,1,26
96,23,6,1,25
96,25,6,1,25
96,26,6,1,1
96,28,7,1,10
96,29,7,1,3
96,30,7,1,40
96,31,8,1,19
96,32,8,1,14
96,33,8,1,59
96,34,8,1,1
96,35,8,1,238
96,36,9,1,1
96,37,9,1,23
96,39,9,1,7
96,40,10,1,54
96,41,10,1,2
96,42,10,1,1
96,43,10,1,3
96,44,11,1,7
96,46,11,1,16
96,47,11,1,1
96,48,11,1,5
96,50,12,1,12
96,51,12,1,5
96,52,12,1,154
96,53,13,1,2
96,54,13,1,22
96,55,13,1,298
96,56,13,1,297
96,57,14,1,65
96,58,14,1,39
96,59,14,1,4
96,60,14,1,6
96,61,14,1,5
96,62,15,1,9
96,63,15,1,43
96,64,15,1,9
96,65,15,1,1
96,66,16,1,1
96,67,16,1,131
96,68,16,1,330
96,69,16,1,220
96,70,17,1,1
96,71,17,1,3
96,73,17,1,70
96,74,17,1,121
96,75,18,1,10
96,77,18,1,70
96,78,18,1,161
96,88,21,1,128
96,90,21,1,40
96,91,21,1,1
96,95,22,1,1
96,97,23,1,1
96,99,23,1,456
96,100,23,1,479
96,101,24,1,856
96,102,24,1,37
96,103,24,1,29
96,104,24,1,14
96,105,25,1,47
96,2,1,2,3
96,3,1,2,96
96,5,2,2,9
96,6,2,2,53
96,7,2,2,1640
96,8,2,2,6
96,9,2,2,17
96,10,3,2,67
96,11,3,2,15
96,12,3,2,36
96,13,3,2,19
96,14,4,2,15
96,15,4,2,29
96,16,4,2,11
96,17,4,2,5
96,18,5,2,68
96,19,5,2,6
96,20,5,2,28
96,21,5,2,2
96,22,5,2,18
96,23,6,2,28
96,27,7,2,1
96,28,7,2,3
96,29,7,2,1
96,30,7,2,1
96,31,8,2,1
96,34,8,2,1
96,37,9,2,2
96,39,9,2,14
96,40,10,2,114
96,41,10,2,38
96,42,10,2,2
96,43,10,2,15
96,44,11,2,1
96,45,11,2,1
96,46,11,2,3
96,47,11,2,4
96,51,12,2,2
96,52,12,2,74
96,53,13,2,21
96,55,13,2,121
96,56,13,2,103
96,57,14,2,19
96,58,14,2,74
96,59,14,2,9
96,60,14,2,270
96,61,14,2,100
96,62,15,2,153
96,63,15,2,91
96,64,15,2,7
96,65,15,2,24
96,66,16,2,5
96,67,16,2,2
96,68,16,2,4
96,70,17,2,3
96,72,17,2,2
96,73,17,2,3
96,74,17,2,1
96,88,21,2,1
96,91,21,2,13
96,94,22,2,1
96,99,23,2,270
96,100,23,2,81
96,101,24,2,21
96,102,24,2,15
96,103,24,2,7
96,104,24,2,9
96,105,25,2,4
96,1,1,3,2
96,2,1,3,20
96,3,1,3,111
96,4,2,3,387
96,5,2,3,121
96,6,2,3,153
96,7,2,3,354
96,8,2,3,39
96,9,2,3,263
96,10,3,3,77
96,11,3,3,49
96,12,3,3,67
96,13,3,3,133
96,14,4,3,90
96,15,4,3,467
96,16,4,3,109
96,17,4,3,2
96,18,5,3,38
96,19,5,3,130
96,20,5,3,213
96,21,5,3,67
96,22,5,3,6
96,23,6,3,5
96,24,6,3,13
96,25,6,3,1
96,26,6,3,1
96,27,7,3,45
96,29,7,3,2
96,30,7,3,20
96,32,8,3,111
96,33,8,3,244
96,34,8,3,462
96,35,8,3,843
96,36,9,3,13
96,37,9,3,47
96,38,9,3,16
96,39,9,3,31
96,40,10,3,56
96,41,10,3,8
96,42,10,3,3
96,43,10,3,3
96,44,11,3,3
96,45,11,3,105
96,46,11,3,93
96,47,11,3,3
96,48,11,3,214
96,49,12,3,16
96,50,12,3,2
96,51,12,3,104
96,52,12,3,316
96,53,13,3,231
96,54,13,3,83
96,55,13,3,249
96,56,13,3,768
96,57,14,3,179
96,58,14,3,526
96,59,14,3,344
96,60,14,3,1082
96,61,14,3,748
96,62,15,3,6
96,63,15,3,52
96,64,15,3,401
96,65,15,3,462
96,66,16,3,283
96,67,16,3,19
96,68,16,3,201
96,69,16,3,216
96,70,17,3,1373
96,71,17,3,322
96,72,17,3,1312
96,73,17,3,714
96,74,17,3,233
96,75,18,3,656
96,76,18,3,101
96,77,18,3,56
96,78,18,3,56
96,88,21,3,100
96,89,21,3,31
96,90,21,3,2
96,92,22,3,12
96,99,23,3,167
96,100,23,3,84
96,101,24,3,1299
96,102,24,3,139
96,103,24,3,105
96,104,24,3,120
96,105,25,3,32
96,1,1,4,5
96,2,1,4,49
96,3,1,4,221
96,4,2,4,4
96,5,2,4,94
96,6,2,4,226
96,7,2,4,70
96,8,2,4,28
96,9,2,4,84
96,10,3,4,78
96,11,3,4,50
96,12,3,4,589
96,13,3,4,147
96,14,4,4,79
96,15,4,4,60
96,16,4,4,57
96,17,4,4,53
96,18,5,4,130
96,19,5,4,25
96,20,5,4,71
96,21,5,4,113
96,22,5,4,481
96,23,6,4,199
96,24,6,4,14
96,25,6,4,22
96,26,6,4,63
96,27,7,4,46
96,28,7,4,2
96,29,7,4,70
96,30,7,4,691
96,31,8,4,1
96,32,8,4,293
96,33,8,4,576
96,34,8,4,203
96,35,8,4,644
96,36,9,4,22
96,37,9,4,56
96,38,9,4,14
96,39,9,4,166
96,40,10,4,539
96,41,10,4,12
96,42,10,4,12
96,43,10,4,12
96,44,11,4,11
96,45,11,4,3
96,46,11,4,55
96,47,11,4,151
96,48,11,4,1
96,49,12,4,3
96,50,12,4,82
96,51,12,4,12
96,52,12,4,373
96,53,13,4,103
96,54,13,4,113
96,55,13,4,727
96,56,13,4,194
96,57,14,4,103
96,58,14,4,431
96,59,14,4,157
96,60,14,4,64
96,61,14,4,65
96,62,15,4,2
96,63,15,4,98
96,64,15,4,32
96,65,15,4,3
96,67,16,4,39
96,68,16,4,6
96,69,16,4,31
96,70,17,4,19
96,71,17,4,175
96,72,17,4,27
96,73,17,4,305
96,74,17,4,2
96,75,18,4,13
96,76,18,4,153
96,77,18,4,181
96,89,21,4,33
96,90,21,4,5
96,91,21,4,1
96,92,22,4,160
96,93,22,4,4
96,95,22,4,3
96,96,23,4,2
96,97,23,4,1
96,98,23,4,3
96,99,23,4,74
96,100,23,4,227
96,101,24,4,1281
96,102,24,4,131
96,103,24,4,43
96,104,24,4,51
96,105,25,4,26
97,14,4,1,15
97,15,4,1,13
97,75,18,1,1
97,76,18,1,6
97,77,18,1,3
97,78,18,1,38
97,79,19,1,3
97,80,19,1,9
97,81,19,1,12
97,82,19,1,1
97,15,4,2,2
97,75,18,2,2
97,76,18,2,23
97,78,18,2,5
97,80,19,2,3
97,81,19,2,1
97,82,19,2,3
97,14,4,3,15
97,15,4,3,11
97,17,4,3,69
97,75,18,3,14
97,76,18,3,14
97,77,18,3,119
97,78,18,3,69
97,79,19,3,93
97,80,19,3,54
97,81,19,3,27
97,82,19,3,62
97,14,4,4,7
97,15,4,4,6
97,16,4,4,2
97,75,18,4,101
97,76,18,4,4
97,77,18,4,14
97,78,18,4,6
97,79,19,4,28
97,80,19,4,14
97,81,19,4,23
97,82,19,4,6
98,66,16,1,155
98,69,16,1,87
98,70,17,1,109
98,71,17,1,688
98,72,17,1,335
98,74,17,1,388
98,75,18,1,2
98,77,18,1,106
98,78,18,1,1
98,79,19,1,11
98,80,19,1,3
98,82,19,1,4
98,84,20,1,21
98,85,20,1,3
98,86,20,1,1
98,69,16,2,4
98,71,17,2,1
98,74,17,2,2
98,76,18,2,1
98,81,19,2,1
98,82,19,2,50
98,83,20,2,3
98,84,20,2,2
98,86,20,2,3
98,87,20,2,2
98,69,16,3,497
98,70,17,3,80
98,71,17,3,1
98,73,17,3,211
98,74,17,3,2
98,75,18,3,1
98,76,18,3,205
98,78,18,3,61
98,79,19,3,1
98,80,19,3,6
98,82,19,3,3
98,83,20,3,2
98,84,20,3,1
98,85,20,3,9
98,86,20,3,6
98,87,20,3,2
98,69,16,4,7
98,70,17,4,13
98,71,17,4,14
98,72,17,4,10
98,74,17,4,2
98,76,18,4,2
98,78,18,4,4
98,79,19,4,9
98,80,19,4,6
98,81,19,4,4
98,82,19,4,2
98,83,20,4,44
98,84,20,4,17
98,85,20,4,5
98,86,20,4,11
98,87,20,4,102
99,23,6,1,10
99,24,6,1,60
99,25,6,1,20
99,26,6,1,3
99,28,7,1,52
99,29,7,1,205
99,30,7,1,27
99,31,8,1,1
99,32,8,1,11
99,33,8,1,154
99,34,8,1,141
99,35,8,1,17
99,36,9,1,9
99,37,9,1,14
99,38,9,1,7
99,39,9,1,103
99,40,10,1,68
99,41,10,1,19
99,42,10,1,16
99,43,10,1,113
99,72,17,1,26
99,73,17,1,9
99,74,17,1,100
99,75,18,1,7
99,76,18,1,1
99,77,18,1,3
99,79,19,1,16
99,80,19,1,4
99,81,19,1,15
99,83,20,1,21
99,84,20,1,4
99,85,20,1,33
99,87,20,1,25
99,88,21,1,2
99,89,21,1,57
99,90,21,1,1
99,91,21,1,53
99,101,24,1,37
99,102,24,1,14
99,103,24,1,14
99,105,25,1,4
99,23,6,2,1
99,24,6,2,11
99,25,6,2,12
99,26,6,2,11
99,28,7,2,58
99,30,7,2,108
99,31,8,2,1
99,32,8,2,17
99,33,8,2,10
99,34,8,2,2
99,35,8,2,1
99,36,9,2,31
99,37,9,2,19
99,38,9,2,13
99,39,9,2,22
99,40,10,2,11
99,41,10,2,23
99,42,10,2,50
99,43,10,2,4
99,71,17,2,26
99,72,17,2,3
99,73,17,2,1
99,74,17,2,100
99,75,18,2,760
99,77,18,2,138
99,78,18,2,762
99,79,19,2,151
99,80,19,2,1
99,83,20,2,875
99,85,20,2,6
99,87,20,2,1
99,88,21,2,4
99,89,21,2,6
99,90,21,2,3
99,91,21,2,10
99,101,24,2,2
99,102,24,2,2
99,103,24,2,3
99,105,25,2,9
99,23,6,3,24
99,24,6,3,52
99,25,6,3,22
99,26,6,3,52
99,27,7,3,14
99,28,7,3,80
99,29,7,3,54
99,30,7,3,148
99,31,8,3,15
99,32,8,3,41
99,33,8,3,27
99,34,8,3,21
99,35,8,3,23
99,36,9,3,98
99,37,9,3,97
99,38,9,3,46
99,39,9,3,153
99,40,10,3,13
99,41,10,3,41
99,42,10,3,74
99,43,10,3,32
99,70,17,3,14
99,71,17,3,111
99,72,17,3,93
99,73,17,3,119
99,74,17,3,151
99,75,18,3,4
99,76,18,3,62
99,77,18,3,17
99,78,18,3,264
99,79,19,3,301
99,80,19,3,161
99,81,19,3,4
99,85,20,3,674
99,86,20,3,25
99,87,20,3,34
99,88,21,3,23
99,89,21,3,8
99,90,21,3,1
99,91,21,3,1
99,101,24,3,46
99,102,24,3,40
99,103,24,3,204
99,104,24,3,118
99,105,25,3,16
99,23,6,4,8
99,24,6,4,33
99,25,6,4,60
99,26,6,4,501
99,27,7,4,3526
99,28,7,4,127
99,29,7,4,1528
99,30,7,4,281
99,31,8,4,18
99,32,8,4,7
99,33,8,4,130
99,34,8,4,17
99,35,8,4,65
99,37,9,4,101
99,38,9,4,91
99,39,9,4,47
99,40,10,4,50
99,41,10,4,47
99,42,10,4,18
99,43,10,4,102
99,71,17,4,27
99,72,17,4,34
99,73,17,4,10
99,74,17,4,400
99,76,18,4,1
99,79,19,4,17
99,80,19,4,11
99,81,19,4,1
99,83,20,4,1
99,84,20,4,1
99,85,20,4,8
99,87,20,4,17
99,88,21,4,1
99,89,21,4,2
99,90,21,4,2
99,91,21,4,15
99,101,24,4,9
99,102,24,4,21
99,105,25,4,5
100,83,20,2,10
101,85,20,1,15
101,89,21,1,94
101,90,21,1,10
101,91,21,1,13
101,93,22,1,6
101,94,22,1,33
101,95,22,1,4
101,86,20,2,18
101,89,21,2,65
101,90,21,2,10
101,91,21,2,2
101,92,22,2,21
101,93,22,2,28
101,94,22,2,2
101,95,22,2,16
101,85,20,3,384
101,86,20,3,78
101,87,20,3,30
101,89,21,3,157
101,90,21,3,186
101,91,21,3,43
101,92,22,3,38
101,93,22,3,41
101,94,22,3,56
101,95,22,3,31
101,83,20,4,49
101,84,20,4,1
101,85,20,4,68
101,86,20,4,11
101,87,20,4,8
101,89,21,4,21
101,90,21,4,50
101,91,21,4,21
101,92,22,4,65
101,93,22,4,19
101,94,22,4,19
101,95,22,4,24
102,40,10,1,10
102,42,10,1,1
102,43,10,1,55
102,44,11,1,1
102,45,11,1,11
102,49,12,1,8
102,52,12,1,4
102,53,13,1,3
102,55,13,1,9
102,63,15,1,11
102,64,15,1,1
102,65,15,1,11
102,66,16,1,19
102,67,16,1,1
102,68,16,1,10
102,69,16,1,1
102,71,17,1,1
102,72,17,1,15
102,73,17,1,4
102,74,17,1,2
102,75,18,1,1
102,77,18,1,3
102,78,18,1,1
102,92,22,1,1
102,97,23,1,1
102,99,23,1,1
102,101,24,1,1
102,104,24,1,10
102,40,10,2,4
102,41,10,2,2
102,43,10,2,60
102,44,11,2,13
102,45,11,2,5
102,46,11,2,10
102,51,12,2,1
102,52,12,2,4
102,53,13,2,1
102,54,13,2,6
102,63,15,2,11
102,65,15,2,1
102,66,16,2,4
102,67,16,2,1
102,68,16,2,10
102,95,22,2,50
102,98,23,2,251
102,104,24,2,1
102,4,2,3,7
102,6,2,3,3
102,11,3,3,50
102,27,7,3,43
102,33,8,3,56
102,35,8,3,15
102,39,9,3,625
102,42,10,3,601
102,43,10,3,3
102,47,11,3,47
102,48,11,3,1
102,49,12,3,1
102,51,12,3,2
102,52,12,3,51
102,63,15,3,335
102,64,15,3,67
102,65,15,3,2
102,67,16,3,60
102,68,16,3,42
102,69,16,3,5
102,70,17,3,2
102,71,17,3,2
102,72,17,3,33
102,73,17,3,73
102,76,18,3,2
102,77,18,3,14
102,78,18,3,5
102,95,22,3,17
102,100,23,3,4
102,101,24,3,10
102,102,24,3,23
102,105,25,3,10
102,5,2,4,2
102,7,2,4,2
102,8,2,4,8
102,9,2,4,3
102,10,3,4,12
102,11,3,4,1
102,12,3,4,23
102,27,7,4,20
102,28,7,4,625
102,29,7,4,1132
102,30,7,4,518
102,31,8,4,560
102,33,8,4,88
102,35,8,4,16
102,37,9,4,16
102,40,10,4,166
102,42,10,4,33
102,43,10,4,35
102,45,11,4,98
102,50,12,4,1
102,52,12,4,1
102,53,13,4,1
102,54,13,4,2
102,56,13,4,6
102,62,15,4,80
102,63,15,4,1264
102,64,15,4,73
102,66,16,4,209
102,67,16,4,11
102,68,16,4,33
102,70,17,4,311
102,71,17,4,3
102,72,17,4,4
102,73,17,4,2
102,74,17,4,2
102,75,18,4,12
102,76,18,4,2
102,78,18,4,31
102,95,22,4,3209
102,96,23,4,17
102,97,23,4,2
102,98,23,4,1
102,101,24,4,2
102,102,24,4,230
102,105,25,4,1
103,3,1,1,8
103,4,2,1,6
103,8,2,1,90
103,11,3,1,50
103,12,3,1,1
103,13,3,1,18
103,14,4,1,1
103,17,4,1,11
103,18,5,1,4
103,19,5,1,27
103,22,5,1,2
103,23,6,1,22
103,24,6,1,6
103,26,6,1,12
103,27,7,1,1
103,28,7,1,90
103,29,7,1,50
103,30,7,1,1
103,31,8,1,14
103,32,8,1,13
103,33,8,1,25
103,35,8,1,14
103,36,9,1,10
103,37,9,1,1
103,38,9,1,9
103,39,9,1,1
103,41,10,1,22
103,42,10,1,22
103,44,11,1,22
103,45,11,1,25
103,47,11,1,5
103,48,11,1,15
103,49,12,1,69
103,50,12,1,10
103,52,12,1,18
103,53,13,1,42
103,54,13,1,56
103,56,13,1,27
103,57,14,1,14
103,58,14,1,1
103,59,14,1,10
103,60,14,1,51
103,66,16,1,20
103,67,16,1,12
103,68,16,1,12
103,69,16,1,3
103,70,17,1,31
103,71,17,1,1
103,72,17,1,504
103,73,17,1,8
103,74,17,1,2
103,75,18,1,12
103,77,18,1,2
103,78,18,1,100
103,79,19,1,17
103,80,19,1,1
103,81,19,1,26
103,82,19,1,50
103,83,20,1,1
103,84,20,1,32
103,85,20,1,43
103,88,21,1,70
103,89,21,1,20
103,90,21,1,1
103,91,21,1,25
103,92,22,1,4
103,93,22,1,76
103,95,22,1,13
103,96,23,1,4
103,97,23,1,22
103,98,23,1,15
103,99,23,1,40
103,100,23,1,18
103,101,24,1,140
103,102,24,1,20
103,104,24,1,74
103,105,25,1,25
103,1,1,2,500
103,8,2,2,1
103,10,3,2,5
103,13,3,2,500
103,14,4,2,6
103,15,4,2,1
103,21,5,2,192
103,22,5,2,208
103,26,6,2,6
103,30,7,2,200
103,35,8,2,1909
103,38,9,2,1
103,41,10,2,8
103,44,11,2,23
103,45,11,2,13
103,52,12,2,2
103,53,13,2,10
103,55,13,2,14
103,56,13,2,9
103,67,16,2,1
103,68,16,2,1
103,69,16,2,5
103,70,17,2,100
103,71,17,2,7
103,72,17,2,510
103,74,17,2,12
103,75,18,2,21
103,76,18,2,11
103,77,18,2,4
103,78,18,2,3
103,80,19,2,1
103,81,19,2,7
103,83,20,2,6
103,84,20,2,26
103,85,20,2,8
103,87,20,2,1
103,88,21,2,75
103,89,21,2,10
103,91,21,2,715
103,92,22,2,50
103,93,22,2,505
103,94,22,2,25
103,95,22,2,34
103,96,23,2,365
103,98,23,2,1
103,99,23,2,17
103,100,23,2,36
103,103,24,2,5
103,104,24,2,16
103,105,25,2,15
103,2,1,3,2
103,4,2,3,1
103,5,2,3,15
103,6,2,3,12
103,7,2,3,5
103,8,2,3,17
103,11,3,3,96
103,12,3,3,1
103,13,3,3,3
103,18,5,3,16
103,21,5,3,250
103,22,5,3,1
103,23,6,3,20
103,25,6,3,2810
103,28,7,3,11
103,30,7,3,17
103,31,8,3,4
103,33,8,3,92
103,34,8,3,1
103,35,8,3,262
103,36,9,3,4
103,37,9,3,140
103,38,9,3,435
103,39,9,3,3948
103,41,10,3,2009
103,42,10,3,1696
103,43,10,3,1527
103,44,11,3,702
103,45,11,3,51
103,46,11,3,20
103,47,11,3,113
103,48,11,3,1876
103,49,12,3,161
103,50,12,3,5
103,51,12,3,23
103,52,12,3,155
103,53,13,3,14
103,54,13,3,2
103,55,13,3,62
103,56,13,3,13
103,57,14,3,3
103,58,14,3,1
103,59,14,3,12
103,60,14,3,29
103,61,14,3,121
103,66,16,3,4
103,67,16,3,12
103,68,16,3,3
103,69,16,3,8
103,70,17,3,14
103,71,17,3,21
103,72,17,3,3
103,73,17,3,52
103,74,17,3,10
103,75,18,3,6
103,76,18,3,115
103,77,18,3,25
103,78,18,3,28
103,79,19,3,4
103,80,19,3,2
103,81,19,3,47
103,82,19,3,801
103,84,20,3,159
103,85,20,3,177
103,86,20,3,2
103,87,20,3,46
103,88,21,3,1
103,90,21,3,82
103,91,21,3,4
103,92,22,3,12
103,93,22,3,7
103,94,22,3,1
103,95,22,3,4
103,96,23,3,4
103,97,23,3,2
103,98,23,3,6
103,99,23,3,151
103,100,23,3,31
103,101,24,3,105
103,102,24,3,17
103,104,24,3,1
103,105,25,3,12
103,1,1,4,601
103,2,1,4,3
103,3,1,4,4004
103,5,2,4,7
103,6,2,4,2
103,7,2,4,81
103,8,2,4,4
103,9,2,4,10
103,10,3,4,18
103,12,3,4,4
103,14,4,4,121
103,15,4,4,5
103,16,4,4,12
103,17,4,4,444
103,18,5,4,2
103,20,5,4,1
103,21,5,4,276
103,22,5,4,15
103,23,6,4,6
103,24,6,4,5
103,25,6,4,2772
103,26,6,4,708
103,27,7,4,311
103,28,7,4,1
103,29,7,4,31
103,30,7,4,314
103,31,8,4,105
103,32,8,4,1656
103,33,8,4,7
103,34,8,4,32
103,36,9,4,181
103,37,9,4,47
103,38,9,4,152
103,41,10,4,1610
103,42,10,4,873
103,43,10,4,617
103,44,11,4,66
103,45,11,4,692
103,46,11,4,1629
103,47,11,4,512
103,48,11,4,905
103,49,12,4,101
103,50,12,4,5
103,52,12,4,3
103,53,13,4,538
103,54,13,4,4
103,55,13,4,35
103,56,13,4,11
103,57,14,4,7
103,58,14,4,119
103,59,14,4,120
103,61,14,4,3
103,66,16,4,120
103,67,16,4,99
103,68,16,4,937
103,69,16,4,252
103,70,17,4,91
103,71,17,4,3
103,72,17,4,48
103,73,17,4,1
103,74,17,4,104
103,75,18,4,176
103,76,18,4,282
103,77,18,4,3
103,78,18,4,19
103,79,19,4,294
103,80,19,4,134
103,81,19,4,26
103,82,19,4,32
103,83,20,4,10
103,84,20,4,51
103,85,20,4,50
103,86,20,4,34
103,87,20,4,903
103,88,21,4,1241
103,89,21,4,17
103,90,21,4,108
103,91,21,4,97
103,93,22,4,11
103,94,22,4,19
103,95,22,4,26
103,96,23,4,105
103,97,23,4,769
103,98,23,4,34
103,99,23,4,421
103,101,24,4,184
103,102,24,4,583
103,103,24,4,78
103,104,24,4,2
103,105,25,4,21
104,1,1,1,2
104,2,1,1,104
104,2,1,2,65
104,3,1,2,153
104,1,1,3,2
104,2,1,3,68
104,3,1,3,6
104,4,2,3,1
104,2,1,4,10
105,1,1,1,4
105,2,1,1,3
105,3,1,1,2
105,10,3,1,1
105,12,3,1,21
105,13,3,1,13
105,14,4,1,2
105,15,4,1,6
105,16,4,1,1
105,17,4,1,6
105,18,5,1,1
105,20,5,1,11
105,21,5,1,3
105,22,5,1,12
105,23,6,1,1
105,25,6,1,4
105,26,6,1,9
105,27,7,1,3
105,28,7,1,4
105,29,7,1,2
105,30,7,1,5
105,31,8,1,6
105,32,8,1,5
105,33,8,1,28
105,34,8,1,12
105,35,8,1,25
